1150.0 1760.0
1260.0 1500.0
1280.0 790.0
1650.0 650.0
230.0 590.0
750.0 900.0
710.0 1310.0
630.0 1660.0
830.0 1770.0
1030.0 2070.0
490.0 2130.0
1490.0 1630.0
790.0 2260.0
360.0 1980.0
460.0 860.0
750.0 1100.0
510.0 700.0
840.0 550.0
490.0 500.0
750.0 2030.0
590.0 1390.0
1280.0 1200.0
1460.0 1420.0
1840.0 1240.0
40.0 2090.0
1040.0 950.0
1260.0 1910.0
1170.0 2300.0
970.0 1340.0
1150.0 1760.0


1150.0 1760.0
1260.0 1500.0
1460.0 1420.0
1650.0 650.0
230.0 590.0
750.0 900.0
40.0 2090.0
630.0 1660.0
830.0 1770.0
1030.0 2070.0
490.0 2130.0
1490.0 1630.0
590.0 1390.0
360.0 1980.0
460.0 860.0
750.0 1100.0
510.0 700.0
840.0 550.0
490.0 500.0
750.0 2030.0
790.0 2260.0
1840.0 1240.0
1280.0 790.0
1040.0 950.0
710.0 1310.0
1280.0 1200.0
1260.0 1910.0
1170.0 2300.0
970.0 1340.0
1150.0 1760.0


1150.0 1760.0
1460.0 1420.0
790.0 2260.0
40.0 2090.0
710.0 1310.0
1260.0 1500.0
1840.0 1240.0
1280.0 1200.0
1490.0 1630.0
490.0 500.0
840.0 550.0
1040.0 950.0
1280.0 790.0
1650.0 650.0
230.0 590.0
970.0 1340.0
1030.0 2070.0
750.0 2030.0
590.0 1390.0
1260.0 1910.0
1170.0 2300.0
630.0 1660.0
360.0 1980.0
830.0 1770.0
750.0 1100.0
460.0 860.0
750.0 900.0
510.0 700.0
490.0 2130.0
1150.0 1760.0


1150.0 1760.0
630.0 1660.0
750.0 900.0
710.0 1310.0
1840.0 1240.0
1490.0 1630.0
1040.0 950.0
360.0 1980.0
490.0 2130.0
460.0 860.0
490.0 500.0
230.0 590.0
750.0 1100.0
1280.0 790.0
1650.0 650.0
1460.0 1420.0
1280.0 1200.0
970.0 1340.0
830.0 1770.0
1030.0 2070.0
1260.0 1500.0
750.0 2030.0
790.0 2260.0
40.0 2090.0
1170.0 2300.0
590.0 1390.0
840.0 550.0
510.0 700.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
1260.0 1910.0
830.0 1770.0
1030.0 2070.0
1260.0 1500.0
1460.0 1420.0
1840.0 1240.0
710.0 1310.0
590.0 1390.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
460.0 860.0
360.0 1980.0
970.0 1340.0
750.0 1100.0
230.0 590.0
750.0 900.0
1650.0 650.0
1170.0 2300.0
790.0 2260.0
630.0 1660.0
490.0 2130.0
40.0 2090.0
1490.0 1630.0
750.0 2030.0
1150.0 1760.0


1150.0 1760.0
1260.0 1910.0
830.0 1770.0
1030.0 2070.0
1260.0 1500.0
1460.0 1420.0
1840.0 1240.0
710.0 1310.0
590.0 1390.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
460.0 860.0
360.0 1980.0
970.0 1340.0
750.0 1100.0
230.0 590.0
750.0 900.0
1650.0 650.0
1170.0 2300.0
790.0 2260.0
630.0 1660.0
490.0 2130.0
40.0 2090.0
1490.0 1630.0
750.0 2030.0
1150.0 1760.0


1150.0 1760.0
1260.0 1910.0
830.0 1770.0
1030.0 2070.0
1260.0 1500.0
1460.0 1420.0
1840.0 1240.0
710.0 1310.0
590.0 1390.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
460.0 860.0
360.0 1980.0
970.0 1340.0
750.0 1100.0
230.0 590.0
750.0 900.0
1650.0 650.0
1170.0 2300.0
790.0 2260.0
630.0 1660.0
490.0 2130.0
40.0 2090.0
1490.0 1630.0
750.0 2030.0
1150.0 1760.0


1150.0 1760.0
1260.0 1910.0
830.0 1770.0
1030.0 2070.0
1260.0 1500.0
1460.0 1420.0
1840.0 1240.0
710.0 1310.0
590.0 1390.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
460.0 860.0
360.0 1980.0
970.0 1340.0
750.0 1100.0
230.0 590.0
750.0 900.0
1650.0 650.0
1170.0 2300.0
790.0 2260.0
630.0 1660.0
490.0 2130.0
40.0 2090.0
750.0 2030.0
1490.0 1630.0
1150.0 1760.0


1150.0 1760.0
1260.0 1910.0
830.0 1770.0
1030.0 2070.0
1260.0 1500.0
1460.0 1420.0
1840.0 1240.0
710.0 1310.0
590.0 1390.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
460.0 860.0
360.0 1980.0
970.0 1340.0
750.0 1100.0
230.0 590.0
750.0 900.0
1650.0 650.0
1170.0 2300.0
790.0 2260.0
630.0 1660.0
490.0 2130.0
40.0 2090.0
750.0 2030.0
1490.0 1630.0
1150.0 1760.0


1150.0 1760.0
710.0 1310.0
970.0 1340.0
1840.0 1240.0
630.0 1660.0
750.0 900.0
750.0 1100.0
1650.0 650.0
1280.0 790.0
1490.0 1630.0
1460.0 1420.0
1260.0 1500.0
1280.0 1200.0
490.0 2130.0
360.0 1980.0
40.0 2090.0
830.0 1770.0
790.0 2260.0
590.0 1390.0
490.0 500.0
510.0 700.0
230.0 590.0
840.0 550.0
460.0 860.0
1040.0 950.0
750.0 2030.0
1030.0 2070.0
1170.0 2300.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
710.0 1310.0
970.0 1340.0
1840.0 1240.0
630.0 1660.0
750.0 900.0
750.0 1100.0
1650.0 650.0
1280.0 790.0
1490.0 1630.0
1460.0 1420.0
1260.0 1500.0
1280.0 1200.0
490.0 2130.0
360.0 1980.0
40.0 2090.0
830.0 1770.0
790.0 2260.0
590.0 1390.0
490.0 500.0
510.0 700.0
230.0 590.0
840.0 550.0
460.0 860.0
1040.0 950.0
750.0 2030.0
1030.0 2070.0
1170.0 2300.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
710.0 1310.0
970.0 1340.0
1840.0 1240.0
630.0 1660.0
750.0 900.0
750.0 1100.0
1650.0 650.0
1280.0 790.0
1490.0 1630.0
1460.0 1420.0
1260.0 1500.0
1280.0 1200.0
490.0 2130.0
360.0 1980.0
40.0 2090.0
830.0 1770.0
790.0 2260.0
590.0 1390.0
490.0 500.0
510.0 700.0
230.0 590.0
840.0 550.0
460.0 860.0
1040.0 950.0
750.0 2030.0
1030.0 2070.0
1170.0 2300.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
790.0 2260.0
710.0 1310.0
970.0 1340.0
830.0 1770.0
590.0 1390.0
1840.0 1240.0
1460.0 1420.0
750.0 900.0
750.0 1100.0
460.0 860.0
230.0 590.0
840.0 550.0
490.0 500.0
510.0 700.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
750.0 2030.0
1030.0 2070.0
1170.0 2300.0
1260.0 1500.0
1280.0 790.0
1040.0 950.0
1260.0 1910.0
1280.0 1200.0
1650.0 650.0
1490.0 1630.0
1150.0 1760.0


1150.0 1760.0
790.0 2260.0
710.0 1310.0
970.0 1340.0
830.0 1770.0
590.0 1390.0
1840.0 1240.0
1460.0 1420.0
750.0 900.0
750.0 1100.0
460.0 860.0
230.0 590.0
840.0 550.0
490.0 500.0
510.0 700.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
750.0 2030.0
1030.0 2070.0
1170.0 2300.0
1260.0 1500.0
1280.0 790.0
1040.0 950.0
1260.0 1910.0
1280.0 1200.0
1650.0 650.0
1490.0 1630.0
1150.0 1760.0


1150.0 1760.0
790.0 2260.0
710.0 1310.0
970.0 1340.0
830.0 1770.0
590.0 1390.0
1840.0 1240.0
1460.0 1420.0
750.0 900.0
750.0 1100.0
460.0 860.0
230.0 590.0
840.0 550.0
490.0 500.0
510.0 700.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
750.0 2030.0
1030.0 2070.0
1170.0 2300.0
1260.0 1500.0
1280.0 790.0
1040.0 950.0
1260.0 1910.0
1280.0 1200.0
1650.0 650.0
1490.0 1630.0
1150.0 1760.0


1150.0 1760.0
790.0 2260.0
710.0 1310.0
970.0 1340.0
830.0 1770.0
590.0 1390.0
1840.0 1240.0
1460.0 1420.0
750.0 900.0
750.0 1100.0
460.0 860.0
230.0 590.0
840.0 550.0
490.0 500.0
510.0 700.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
750.0 2030.0
1030.0 2070.0
1170.0 2300.0
1260.0 1500.0
1280.0 790.0
1040.0 950.0
1260.0 1910.0
1280.0 1200.0
1650.0 650.0
1490.0 1630.0
1150.0 1760.0


1150.0 1760.0
40.0 2090.0
750.0 900.0
710.0 1310.0
1260.0 1500.0
970.0 1340.0
750.0 1100.0
230.0 590.0
460.0 860.0
510.0 700.0
490.0 500.0
840.0 550.0
830.0 1770.0
750.0 2030.0
360.0 1980.0
1030.0 2070.0
790.0 2260.0
630.0 1660.0
1280.0 1200.0
590.0 1390.0
1040.0 950.0
1280.0 790.0
1650.0 650.0
1840.0 1240.0
1460.0 1420.0
1490.0 1630.0
490.0 2130.0
1170.0 2300.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
710.0 1310.0
970.0 1340.0
1840.0 1240.0
630.0 1660.0
750.0 900.0
840.0 550.0
1650.0 650.0
1280.0 790.0
1490.0 1630.0
1460.0 1420.0
1260.0 1500.0
1280.0 1200.0
490.0 2130.0
360.0 1980.0
40.0 2090.0
830.0 1770.0
790.0 2260.0
590.0 1390.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
1040.0 950.0
750.0 2030.0
1030.0 2070.0
1170.0 2300.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
830.0 1770.0
710.0 1310.0
750.0 900.0
1650.0 650.0
1280.0 790.0
1460.0 1420.0
1040.0 950.0
1260.0 1500.0
590.0 1390.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
490.0 500.0
510.0 700.0
230.0 590.0
840.0 550.0
460.0 860.0
970.0 1340.0
750.0 1100.0
1490.0 1630.0
1840.0 1240.0
1280.0 1200.0
1150.0 1760.0


1150.0 1760.0
830.0 1770.0
710.0 1310.0
750.0 900.0
1650.0 650.0
1280.0 790.0
1460.0 1420.0
1040.0 950.0
1260.0 1500.0
590.0 1390.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
490.0 500.0
510.0 700.0
230.0 590.0
840.0 550.0
460.0 860.0
970.0 1340.0
750.0 1100.0
1490.0 1630.0
1840.0 1240.0
1280.0 1200.0
1150.0 1760.0


1150.0 1760.0
830.0 1770.0
710.0 1310.0
750.0 900.0
1650.0 650.0
1280.0 790.0
1460.0 1420.0
1040.0 950.0
1260.0 1500.0
590.0 1390.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
490.0 500.0
510.0 700.0
230.0 590.0
840.0 550.0
460.0 860.0
970.0 1340.0
750.0 1100.0
1490.0 1630.0
1840.0 1240.0
1280.0 1200.0
1150.0 1760.0


1150.0 1760.0
1460.0 1420.0
1490.0 1630.0
790.0 2260.0
830.0 1770.0
1260.0 1500.0
750.0 900.0
750.0 1100.0
230.0 590.0
490.0 500.0
840.0 550.0
510.0 700.0
460.0 860.0
710.0 1310.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
1030.0 2070.0
1170.0 2300.0
590.0 1390.0
1280.0 790.0
1040.0 950.0
1650.0 650.0
1840.0 1240.0
1280.0 1200.0
970.0 1340.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
1460.0 1420.0
1490.0 1630.0
790.0 2260.0
830.0 1770.0
1260.0 1500.0
750.0 900.0
750.0 1100.0
230.0 590.0
490.0 500.0
840.0 550.0
510.0 700.0
460.0 860.0
710.0 1310.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
1030.0 2070.0
1170.0 2300.0
590.0 1390.0
1280.0 790.0
1040.0 950.0
1650.0 650.0
1840.0 1240.0
1280.0 1200.0
970.0 1340.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
590.0 1390.0
750.0 1100.0
750.0 900.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
630.0 1660.0
360.0 1980.0
490.0 2130.0
830.0 1770.0
1260.0 1910.0
1260.0 1500.0
710.0 1310.0
230.0 590.0
460.0 860.0
1460.0 1420.0
1490.0 1630.0
1840.0 1240.0
1650.0 650.0
970.0 1340.0
1150.0 1760.0


1150.0 1760.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
590.0 1390.0
750.0 1100.0
750.0 900.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
630.0 1660.0
360.0 1980.0
490.0 2130.0
830.0 1770.0
1260.0 1910.0
1260.0 1500.0
710.0 1310.0
230.0 590.0
460.0 860.0
1460.0 1420.0
1490.0 1630.0
1840.0 1240.0
1650.0 650.0
970.0 1340.0
1150.0 1760.0


1150.0 1760.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
590.0 1390.0
750.0 1100.0
750.0 900.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
630.0 1660.0
360.0 1980.0
490.0 2130.0
830.0 1770.0
1260.0 1910.0
1260.0 1500.0
710.0 1310.0
230.0 590.0
460.0 860.0
1460.0 1420.0
1490.0 1630.0
1840.0 1240.0
1650.0 650.0
970.0 1340.0
1150.0 1760.0


1150.0 1760.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
590.0 1390.0
750.0 1100.0
750.0 900.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
630.0 1660.0
360.0 1980.0
490.0 2130.0
830.0 1770.0
1260.0 1910.0
1260.0 1500.0
710.0 1310.0
230.0 590.0
460.0 860.0
1460.0 1420.0
1490.0 1630.0
1840.0 1240.0
1650.0 650.0
970.0 1340.0
1150.0 1760.0


1150.0 1760.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
590.0 1390.0
750.0 1100.0
750.0 900.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
630.0 1660.0
360.0 1980.0
490.0 2130.0
830.0 1770.0
1260.0 1910.0
1260.0 1500.0
710.0 1310.0
230.0 590.0
460.0 860.0
1460.0 1420.0
1490.0 1630.0
1840.0 1240.0
1650.0 650.0
970.0 1340.0
1150.0 1760.0


1150.0 1760.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
590.0 1390.0
750.0 1100.0
750.0 900.0
490.0 500.0
510.0 700.0
840.0 550.0
1280.0 790.0
1040.0 950.0
1280.0 1200.0
630.0 1660.0
360.0 1980.0
490.0 2130.0
830.0 1770.0
1260.0 1910.0
1260.0 1500.0
710.0 1310.0
230.0 590.0
460.0 860.0
1460.0 1420.0
1490.0 1630.0
1840.0 1240.0
1650.0 650.0
970.0 1340.0
1150.0 1760.0


1150.0 1760.0
590.0 1390.0
710.0 1310.0
1280.0 790.0
1650.0 650.0
840.0 550.0
750.0 900.0
830.0 1770.0
1280.0 1200.0
1260.0 1500.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
1040.0 950.0
970.0 1340.0
1490.0 1630.0
1840.0 1240.0
1460.0 1420.0
1150.0 1760.0


1150.0 1760.0
590.0 1390.0
710.0 1310.0
1280.0 790.0
1650.0 650.0
840.0 550.0
750.0 900.0
830.0 1770.0
1280.0 1200.0
1260.0 1500.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
1040.0 950.0
970.0 1340.0
1490.0 1630.0
1840.0 1240.0
1460.0 1420.0
1150.0 1760.0


1150.0 1760.0
230.0 590.0
490.0 500.0
750.0 900.0
750.0 1100.0
1280.0 790.0
1040.0 950.0
1650.0 650.0
1840.0 1240.0
1280.0 1200.0
840.0 550.0
510.0 700.0
460.0 860.0
710.0 1310.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
790.0 2260.0
830.0 1770.0
590.0 1390.0
970.0 1340.0
1260.0 1500.0
1460.0 1420.0
1490.0 1630.0
630.0 1660.0
1030.0 2070.0
1170.0 2300.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
230.0 590.0
490.0 500.0
750.0 900.0
750.0 1100.0
1280.0 790.0
1040.0 950.0
1650.0 650.0
1840.0 1240.0
1280.0 1200.0
840.0 550.0
510.0 700.0
460.0 860.0
710.0 1310.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
790.0 2260.0
830.0 1770.0
590.0 1390.0
970.0 1340.0
1260.0 1500.0
1460.0 1420.0
1490.0 1630.0
630.0 1660.0
1030.0 2070.0
1170.0 2300.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
230.0 590.0
490.0 500.0
750.0 900.0
750.0 1100.0
1280.0 790.0
1040.0 950.0
1650.0 650.0
1840.0 1240.0
1280.0 1200.0
840.0 550.0
510.0 700.0
460.0 860.0
710.0 1310.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
790.0 2260.0
830.0 1770.0
590.0 1390.0
970.0 1340.0
1260.0 1500.0
1460.0 1420.0
1490.0 1630.0
630.0 1660.0
1030.0 2070.0
1170.0 2300.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
630.0 1660.0
1280.0 1200.0
1460.0 1420.0
1040.0 950.0
970.0 1340.0
1280.0 790.0
1650.0 650.0
1840.0 1240.0
1490.0 1630.0
1260.0 1500.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
490.0 2130.0
360.0 1980.0
750.0 900.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
840.0 550.0
710.0 1310.0
590.0 1390.0
1030.0 2070.0
830.0 1770.0
1150.0 1760.0


1150.0 1760.0
630.0 1660.0
1280.0 1200.0
1460.0 1420.0
1040.0 950.0
970.0 1340.0
1280.0 790.0
1650.0 650.0
1840.0 1240.0
1490.0 1630.0
1260.0 1500.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
490.0 2130.0
360.0 1980.0
750.0 900.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
840.0 550.0
710.0 1310.0
590.0 1390.0
1030.0 2070.0
830.0 1770.0
1150.0 1760.0


1150.0 1760.0
630.0 1660.0
1280.0 1200.0
1460.0 1420.0
1040.0 950.0
970.0 1340.0
1280.0 790.0
1650.0 650.0
1840.0 1240.0
1490.0 1630.0
1260.0 1500.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
490.0 2130.0
360.0 1980.0
750.0 900.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
840.0 550.0
710.0 1310.0
590.0 1390.0
1030.0 2070.0
830.0 1770.0
1150.0 1760.0


1150.0 1760.0
1460.0 1420.0
830.0 1770.0
710.0 1310.0
1040.0 950.0
970.0 1340.0
1280.0 790.0
1650.0 650.0
840.0 550.0
750.0 900.0
630.0 1660.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
490.0 2130.0
360.0 1980.0
590.0 1390.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
1280.0 1200.0
1260.0 1500.0
1840.0 1240.0
1490.0 1630.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
1460.0 1420.0
830.0 1770.0
710.0 1310.0
1040.0 950.0
970.0 1340.0
1280.0 790.0
1650.0 650.0
840.0 550.0
750.0 900.0
630.0 1660.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
490.0 2130.0
360.0 1980.0
590.0 1390.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
1280.0 1200.0
1260.0 1500.0
1840.0 1240.0
1490.0 1630.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
40.0 2090.0
360.0 1980.0
840.0 550.0
230.0 590.0
460.0 860.0
750.0 900.0
510.0 700.0
490.0 500.0
750.0 1100.0
590.0 1390.0
710.0 1310.0
630.0 1660.0
830.0 1770.0
750.0 2030.0
1170.0 2300.0
790.0 2260.0
1030.0 2070.0
490.0 2130.0
1490.0 1630.0
1460.0 1420.0
1840.0 1240.0
1650.0 650.0
1280.0 790.0
1040.0 950.0
970.0 1340.0
1260.0 1500.0
1280.0 1200.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
40.0 2090.0
360.0 1980.0
840.0 550.0
230.0 590.0
460.0 860.0
750.0 900.0
510.0 700.0
490.0 500.0
750.0 1100.0
590.0 1390.0
710.0 1310.0
630.0 1660.0
830.0 1770.0
750.0 2030.0
1170.0 2300.0
790.0 2260.0
1030.0 2070.0
490.0 2130.0
1490.0 1630.0
1460.0 1420.0
1840.0 1240.0
1650.0 650.0
1280.0 790.0
1040.0 950.0
970.0 1340.0
1260.0 1500.0
1280.0 1200.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
40.0 2090.0
360.0 1980.0
840.0 550.0
230.0 590.0
460.0 860.0
750.0 900.0
510.0 700.0
490.0 500.0
750.0 1100.0
590.0 1390.0
710.0 1310.0
630.0 1660.0
830.0 1770.0
750.0 2030.0
1170.0 2300.0
790.0 2260.0
1030.0 2070.0
490.0 2130.0
1490.0 1630.0
1460.0 1420.0
1840.0 1240.0
1650.0 650.0
1280.0 790.0
1040.0 950.0
970.0 1340.0
1260.0 1500.0
1280.0 1200.0
1260.0 1910.0
1150.0 1760.0


1150.0 1760.0
590.0 1390.0
750.0 1100.0
230.0 590.0
460.0 860.0
840.0 550.0
750.0 900.0
490.0 500.0
510.0 700.0
1260.0 1500.0
1260.0 1910.0
1030.0 2070.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
830.0 1770.0
1040.0 950.0
1280.0 790.0
1650.0 650.0
1840.0 1240.0
710.0 1310.0
970.0 1340.0
1280.0 1200.0
1460.0 1420.0
1490.0 1630.0
1150.0 1760.0


1150.0 1760.0
1840.0 1240.0
1650.0 650.0
1280.0 790.0
590.0 1390.0
830.0 1770.0
1260.0 1910.0
1030.0 2070.0
1460.0 1420.0
1490.0 1630.0
1260.0 1500.0
970.0 1340.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
710.0 1310.0
750.0 1100.0
230.0 590.0
460.0 860.0
510.0 700.0
490.0 500.0
840.0 550.0
750.0 900.0
1040.0 950.0
1280.0 1200.0
1150.0 1760.0


1150.0 1760.0
1490.0 1630.0
1460.0 1420.0
1840.0 1240.0
1650.0 650.0
750.0 900.0
840.0 550.0
1040.0 950.0
1280.0 790.0
830.0 1770.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
1280.0 1200.0
970.0 1340.0
590.0 1390.0
710.0 1310.0
1260.0 1500.0
1150.0 1760.0


1150.0 1760.0
1490.0 1630.0
1460.0 1420.0
1840.0 1240.0
1650.0 650.0
750.0 900.0
840.0 550.0
1040.0 950.0
1280.0 790.0
830.0 1770.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
490.0 500.0
510.0 700.0
230.0 590.0
460.0 860.0
750.0 1100.0
1280.0 1200.0
970.0 1340.0
590.0 1390.0
710.0 1310.0
1260.0 1500.0
1150.0 1760.0


1150.0 1760.0
1280.0 1200.0
1460.0 1420.0
1840.0 1240.0
1650.0 650.0
1280.0 790.0
750.0 900.0
1040.0 950.0
750.0 1100.0
1490.0 1630.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
40.0 2090.0
360.0 1980.0
490.0 2130.0
630.0 1660.0
830.0 1770.0
510.0 700.0
460.0 860.0
840.0 550.0
490.0 500.0
230.0 590.0
710.0 1310.0
590.0 1390.0
970.0 1340.0
1260.0 1500.0
1150.0 1760.0


1150.0 1760.0
1280.0 1200.0
1460.0 1420.0
1840.0 1240.0
1650.0 650.0
1280.0 790.0
750.0 900.0
1040.0 950.0
750.0 1100.0
1490.0 1630.0
1030.0 2070.0
1260.0 1910.0
1170.0 2300.0
790.0 2260.0
750.0 2030.0
